customer_id,purchase_date,order_number,revenue,is_repeat_purchase
CUST_001234,2026-08-28,4,446.01,True
CUST_001234,2026-06-10,5,406.53,True
CUST_001234,2026-07-15,6,461.3,True
CUST_001235,2025-10-14,1,314.08,False
CUST_001235,2025-09-23,2,62.78,True
CUST_001236,2024-04-03,1,545.36,False
CUST_001236,2024-08-11,2,341.02,True
CUST_001236,2024-08-25,3,439.94,True
CUST_001236,2024-04-13,4,353.57,True
CUST_001236,2024-08-23,5,86.39,True
CUST_001236,2024-04-22,6,606.34,True
CUST_001236,2024-03-20,7,529.67,True
CUST_001237,2024-11-04,1,130.59,False
CUST_001237,2024-10-01,2,377.0,True
CUST_001237,2025-01-02,3,61.95,True
CUST_001237,2024-08-23,4,659.51,True
CUST_001238,2025-11-13,1,457.66,False
CUST_001238,2026-01-27,2,61.58,True
CUST_001238,2025-08-25,3,694.15,True
CUST_001238,2025-12-17,4,158.57,True
CUST_001240,2025-11-10,1,605.17,False
CUST_001240,2026-01-27,2,431.1,True
CUST_001240,2026-01-07,3,262.0,True
CUST_001241,2025-02-10,1,684.01,False
CUST_001241,2025-05-13,2,80.11,True
CUST_001241,2025-12-01,3,204.42,True
CUST_001241,2025-11-03,4,515.04,True
CUST_001241,2025-03-17,5,511.0,True
CUST_001243,2024-10-28,1,298.54,False
CUST_001243,2025-07-23,2,656.94,True
CUST_001243,2025-05-26,3,62.78,True
CUST_001243,2025-06-18,4,354.34,True
CUST_001243,2025-01-05,5,516.88,True
CUST_001245,2024-08-30,1,495.33,False
CUST_001245,2025-07-08,2,566.45,True
CUST_001245,2024-09-05,3,93.26,True
CUST_001245,2024-09-16,4,426.78,True
CUST_001246,2026-04-10,1,296.93,False
CUST_001249,2026-04-02,1,48.04,False
CUST_001249,2026-01-24,2,599.19,True
CUST_001249,2025-08-23,3,114.05,True
CUST_001249,2025-10-06,4,320.23,True
CUST_001249,2026-02-09,5,470.04,True
CUST_001254,2025-04-03,1,356.09,False
CUST_001256,2024-06-14,1,354.43,False
CUST_001256,2024-08-05,2,205.4,True
CUST_001257,2024-11-27,1,578.03,False
CUST_001257,2024-09-15,2,61.47,True
CUST_001257,2024-08-07,3,456.76,True
CUST_001257,2024-10-28,4,233.75,True
CUST_001257,2024-11-08,5,141.83,True
CUST_001257,2024-05-31,6,117.38,True
CUST_001257,2024-07-28,7,447.69,True
CUST_001259,2026-08-11,1,88.58,False
CUST_001259,2026-01-03,2,596.63,True
CUST_001265,2024-05-11,1,660.65,False
CUST_001265,2024-08-04,2,162.95,True
CUST_001265,2024-12-31,3,164.3,True
CUST_001265,2024-09-13,4,406.6,True
CUST_001265,2024-10-19,5,413.69,True
CUST_001265,2024-10-31,6,591.94,True
CUST_001265,2024-04-25,7,167.13,True
CUST_001267,2024-11-01,1,64.05,False
CUST_001267,2025-07-23,2,200.67,True
CUST_001267,2025-05-31,3,81.48,True
CUST_001267,2025-05-31,4,135.9,True
CUST_001267,2025-06-08,5,564.17,True
CUST_001267,2025-06-18,6,61.24,True
CUST_001268,2024-07-31,1,697.93,False
CUST_001268,2024-11-10,2,661.1,True
CUST_001268,2024-09-07,3,82.77,True
CUST_001268,2024-12-04,4,160.5,True
CUST_001272,2025-12-11,1,697.27,False
CUST_001273,2025-07-18,1,223.97,False
CUST_001273,2025-02-14,2,256.24,True
CUST_001273,2024-10-10,3,453.26,True
CUST_001273,2025-08-02,4,576.64,True
CUST_001274,2024-11-21,1,536.45,False
CUST_001274,2025-07-29,2,194.36,True
CUST_001274,2025-08-17,3,246.83,True
CUST_001274,2025-04-07,4,55.35,True
CUST_001274,2025-02-08,5,135.29,True
CUST_001275,2024-08-12,1,263.04,False
CUST_001275,2024-09-02,2,64.39,True
CUST_001275,2024-09-25,3,234.89,True
CUST_001275,2025-05-02,4,116.74,True
CUST_001276,2026-03-27,1,451.52,False
CUST_001276,2026-03-25,2,670.68,True
CUST_001276,2026-03-23,3,562.48,True
CUST_001276,2025-09-03,4,143.13,True
CUST_001276,2025-12-19,5,589.7,True
CUST_001277,2025-08-24,1,631.51,False
CUST_001277,2025-05-06,2,128.66,True
CUST_001277,2025-01-20,3,176.29,True
CUST_001277,2025-07-11,4,529.98,True
CUST_001277,2024-12-14,5,633.39,True
CUST_001277,2025-09-17,6,157.71,True
CUST_001280,2026-07-31,1,79.44,False
CUST_001280,2026-02-03,2,430.89,True
CUST_001280,2025-12-02,3,465.35,True
CUST_001280,2026-03-09,4,50.71,True
CUST_001280,2025-10-09,5,307.35,True
CUST_001280,2025-10-29,6,472.39,True
CUST_001280,2026-01-04,7,439.67,True
CUST_001281,2025-02-27,1,680.5,False
CUST_001281,2025-07-02,2,591.11,True
CUST_001281,2025-09-25,3,228.44,True
CUST_001281,2025-01-21,4,184.06,True
CUST_001281,2025-05-12,5,595.15,True
CUST_001281,2025-01-26,6,129.0,True
CUST_001282,2024-08-01,1,511.19,False
CUST_001282,2024-07-21,2,111.16,True
CUST_001282,2025-01-11,3,181.04,True
CUST_001282,2024-09-21,4,137.63,True
CUST_001282,2024-11-17,5,365.74,True
CUST_001283,2025-12-16,1,55.7,False
CUST_001283,2026-08-21,2,654.42,True
CUST_001283,2026-01-17,3,590.6,True
CUST_001283,2026-10-26,4,553.93,True
CUST_001283,2026-07-07,5,489.02,True
CUST_001283,2026-03-04,6,589.98,True
CUST_001284,2025-07-31,1,213.5,False
CUST_001284,2025-08-04,2,590.03,True
CUST_001284,2025-04-23,3,116.74,True
CUST_001284,2025-09-23,4,251.75,True
CUST_001284,2025-01-16,5,43.8,True
CUST_001284,2025-12-02,6,498.02,True
CUST_001285,2025-08-01,1,374.64,False
CUST_001285,2026-01-17,2,404.19,True
CUST_001285,2025-08-21,3,342.1,True
CUST_001285,2026-02-13,4,598.4,True
CUST_001285,2026-05-06,5,537.65,True
CUST_001285,2026-02-28,6,689.59,True
CUST_001287,2024-10-10,1,695.16,False
CUST_001287,2025-02-19,2,581.15,True
CUST_001287,2025-01-04,3,612.84,True
CUST_001287,2024-10-15,4,531.92,True
CUST_001287,2024-10-20,5,198.73,True
CUST_001288,2025-03-31,1,440.24,False
CUST_001288,2024-10-07,2,210.13,True
CUST_001291,2025-04-02,1,360.14,False
CUST_001291,2025-04-26,2,81.83,True
CUST_001291,2025-01-30,3,641.16,True
CUST_001291,2025-02-03,4,559.74,True
CUST_001292,2024-06-12,1,330.8,False
CUST_001294,2024-12-25,1,206.37,False
CUST_001294,2025-10-10,2,288.39,True
CUST_001294,2025-05-24,3,120.31,True
CUST_001294,2025-10-09,4,240.96,True
CUST_001296,2024-11-21,1,519.4,False
CUST_001296,2025-02-02,2,414.65,True
CUST_001297,2024-12-22,1,59.67,False
CUST_001297,2024-01-27,2,69.57,True
CUST_001298,2025-08-01,1,338.83,False
CUST_001298,2026-01-30,2,530.69,True
CUST_001298,2025-11-25,3,436.32,True
CUST_001298,2026-03-13,4,500.34,True
CUST_001298,2025-10-22,5,242.98,True
CUST_001298,2025-09-23,6,528.24,True
CUST_001298,2025-06-12,7,237.86,True
CUST_001299,2025-05-01,1,79.39,False
CUST_001299,2024-12-16,2,289.06,True
CUST_001299,2024-10-25,3,338.16,True
CUST_001299,2024-08-26,4,150.06,True
CUST_001302,2025-08-14,1,447.11,False
CUST_001302,2026-02-12,2,624.7,True
CUST_001302,2025-06-21,3,243.95,True
CUST_001302,2025-07-20,4,614.79,True
CUST_001303,2025-07-12,1,357.84,False
CUST_001303,2025-08-18,2,659.46,True
CUST_001303,2025-02-23,3,632.32,True
CUST_001303,2025-12-24,4,468.19,True
CUST_001303,2025-11-07,5,687.29,True
CUST_001303,2025-10-29,6,653.76,True
CUST_001304,2026-04-01,1,268.0,False
CUST_001304,2025-10-25,2,224.28,True
CUST_001304,2026-06-14,3,237.04,True
CUST_001304,2025-09-12,4,435.16,True
CUST_001305,2025-07-27,1,203.42,False
CUST_001305,2025-09-12,2,647.63,True
CUST_001308,2024-12-03,1,212.35,False
CUST_001309,2026-01-30,1,420.46,False
CUST_001309,2026-05-22,2,143.65,True
CUST_001309,2026-07-15,3,370.64,True
CUST_001309,2026-08-24,4,93.85,True
CUST_001309,2026-03-06,5,564.17,True
CUST_001309,2026-02-16,6,80.95,True
CUST_001309,2026-04-17,7,55.88,True
CUST_001310,2025-10-24,1,186.48,False
CUST_001310,2025-12-21,2,550.64,True
CUST_001310,2026-01-26,3,496.25,True
CUST_001310,2026-06-14,4,698.79,True
CUST_001312,2025-04-30,1,617.93,False
CUST_001312,2025-03-11,2,676.81,True
CUST_001313,2024-06-03,1,72.88,False
CUST_001313,2024-12-13,2,501.12,True
CUST_001313,2025-03-13,3,155.04,True
CUST_001316,2025-08-08,1,154.66,False
CUST_001316,2025-03-07,2,218.77,True
CUST_001316,2025-08-20,3,459.49,True
CUST_001316,2025-09-21,4,183.63,True
CUST_001316,2025-06-30,5,115.3,True
CUST_001316,2026-02-02,6,460.84,True
CUST_001316,2025-03-30,7,322.96,True
CUST_001320,2024-11-04,1,396.33,False
CUST_001320,2024-08-30,2,468.43,True
CUST_001320,2024-07-08,3,297.89,True
CUST_001320,2024-07-26,4,655.55,True
CUST_001322,2026-04-08,1,264.94,False
CUST_001323,2025-04-03,1,52.6,False
CUST_001323,2025-05-06,2,421.65,True
CUST_001323,2026-01-07,3,250.37,True
CUST_001323,2025-08-30,4,120.29,True
CUST_001323,2025-06-10,5,449.52,True
CUST_001324,2026-02-24,1,462.36,False
CUST_001324,2025-09-26,2,201.81,True
CUST_001324,2025-07-03,3,657.85,True
CUST_001324,2025-11-29,4,626.76,True
CUST_001324,2025-06-20,5,530.98,True
CUST_001324,2025-12-26,6,323.34,True
CUST_001327,2026-11-01,1,214.24,False
CUST_001327,2026-05-04,2,566.36,True
CUST_001327,2026-12-20,3,129.58,True
CUST_001327,2026-07-01,4,281.77,True
CUST_001327,2026-08-28,5,234.47,True
CUST_001330,2025-11-06,1,43.69,False
CUST_001330,2025-07-31,2,67.67,True
CUST_001330,2025-08-18,3,664.77,True
CUST_001330,2025-12-30,4,122.83,True
CUST_001330,2025-05-18,5,616.54,True
CUST_001331,2026-01-28,1,185.45,False
CUST_001332,2026-02-04,1,203.95,False
CUST_001332,2025-08-30,2,535.74,True
CUST_001332,2026-01-05,3,128.54,True
CUST_001332,2026-02-27,4,361.13,True
CUST_001332,2025-10-16,5,296.21,True
CUST_001332,2025-11-19,6,447.64,True
CUST_001333,2025-01-15,1,330.41,False
CUST_001333,2024-11-11,2,595.73,True
CUST_001335,2024-02-02,1,252.59,False
CUST_001335,2024-10-21,2,177.54,True
CUST_001335,2025-01-05,3,656.6,True
CUST_001336,2025-06-15,1,237.04,False
CUST_001336,2025-06-27,2,668.64,True
CUST_001336,2025-08-14,3,494.88,True
CUST_001336,2025-08-31,4,565.43,True
CUST_001337,2025-08-08,1,587.04,False
CUST_001338,2025-01-29,1,570.0,False
CUST_001338,2025-03-03,2,343.32,True
CUST_001338,2025-09-30,3,392.43,True
CUST_001339,2024-11-21,1,164.4,False
CUST_001339,2024-05-10,2,476.87,True
CUST_001339,2024-08-27,3,404.48,True
CUST_001339,2024-10-30,4,635.05,True
CUST_001341,2025-12-27,1,321.92,False
CUST_001341,2025-05-09,2,321.13,True
CUST_001341,2025-07-30,3,449.6,True
CUST_001341,2025-03-31,4,383.55,True
CUST_001342,2025-12-25,1,571.91,False
CUST_001347,2025-07-16,1,178.28,False
CUST_001347,2025-08-27,2,692.43,True
CUST_001347,2025-06-15,3,102.31,True
CUST_001347,2025-06-03,4,626.56,True
CUST_001347,2025-06-10,5,148.23,True
CUST_001347,2025-08-21,6,575.64,True
CUST_001349,2025-07-05,1,141.29,False
CUST_001349,2025-09-20,2,477.32,True
CUST_001349,2025-04-11,3,580.52,True
CUST_001349,2025-03-07,4,593.34,True
CUST_001349,2025-11-09,5,694.2,True
CUST_001349,2025-06-03,6,199.92,True
CUST_001349,2025-01-03,7,134.19,True
CUST_001351,2025-11-30,1,552.76,False
CUST_001351,2025-12-10,2,415.26,True
CUST_001351,2025-05-23,3,280.21,True
CUST_001351,2025-06-13,4,149.28,True
CUST_001351,2026-03-20,5,61.34,True
CUST_001352,2025-06-09,1,341.03,False
CUST_001353,2025-07-12,1,231.88,False
CUST_001353,2025-08-16,2,673.56,True
CUST_001357,2025-04-05,1,551.32,False
CUST_001357,2025-03-04,2,135.42,True
CUST_001359,2026-01-25,1,695.61,False
CUST_001359,2025-07-07,2,543.38,True
CUST_001359,2025-10-04,3,664.62,True
CUST_001359,2025-09-25,4,263.17,True
CUST_001359,2025-12-28,5,346.48,True
CUST_001360,2024-12-09,1,131.14,False
CUST_001360,2025-02-15,2,247.11,True
CUST_001360,2025-07-16,3,647.5,True
CUST_001360,2025-10-02,4,543.16,True
CUST_001360,2024-11-13,5,575.17,True
CUST_001360,2025-06-06,6,349.21,True
CUST_001360,2025-05-09,7,176.85,True
CUST_001361,2025-09-21,1,156.84,False
CUST_001362,2026-04-23,1,275.52,False
CUST_001362,2026-05-06,2,115.48,True
CUST_001362,2026-09-28,3,302.49,True
CUST_001362,2026-12-17,4,483.92,True
CUST_001362,2026-10-05,5,370.51,True
CUST_001362,2026-04-04,6,86.1,True
CUST_001362,2026-06-20,7,121.53,True
CUST_001363,2024-10-25,1,114.25,False
CUST_001363,2025-01-02,2,216.98,True
CUST_001363,2025-01-09,3,369.8,True
CUST_001363,2024-11-02,4,575.98,True
CUST_001363,2024-12-28,5,455.95,True
CUST_001364,2025-07-31,1,646.93,False
CUST_001364,2025-12-16,2,299.42,True
CUST_001364,2025-08-21,3,49.34,True
CUST_001364,2025-08-18,4,191.88,True
CUST_001365,2025-09-12,1,221.45,False
CUST_001365,2025-09-02,2,651.32,True
CUST_001369,2025-08-01,1,61.55,False
CUST_001369,2025-03-24,2,425.98,True
CUST_001369,2025-06-06,3,506.02,True
CUST_001369,2025-08-15,4,639.79,True
CUST_001369,2025-07-31,5,694.98,True
CUST_001369,2025-07-29,6,382.35,True
CUST_001374,2026-10-27,1,449.73,False
CUST_001374,2026-01-13,2,263.53,True
CUST_001374,2026-06-13,3,293.69,True
CUST_001374,2025-12-03,4,487.78,True
CUST_001375,2025-03-12,1,276.67,False
CUST_001375,2024-05-12,2,353.77,True
CUST_001375,2025-02-22,3,659.87,True
CUST_001376,2025-07-03,1,61.44,False
CUST_001376,2025-06-16,2,193.08,True
CUST_001376,2026-03-14,3,612.25,True
CUST_001376,2025-10-06,4,71.91,True
CUST_001377,2025-12-21,1,410.91,False
CUST_001377,2025-10-10,2,72.79,True
CUST_001377,2026-08-15,3,457.73,True
CUST_001378,2024-09-16,1,273.42,False
CUST_001378,2024-08-11,2,217.22,True
CUST_001378,2024-09-06,3,350.3,True
CUST_001378,2024-10-16,4,536.05,True
CUST_001378,2025-04-09,5,403.28,True
CUST_001381,2024-12-04,1,625.77,False
CUST_001381,2024-12-23,2,117.13,True
CUST_001381,2024-11-26,3,384.59,True
CUST_001381,2024-06-27,4,514.49,True
CUST_001381,2025-01-13,5,437.73,True
CUST_001382,2025-03-12,1,376.19,False
CUST_001382,2025-04-03,2,321.61,True
CUST_001382,2025-05-09,3,77.81,True
CUST_001382,2025-08-10,4,447.8,True
CUST_001382,2025-10-05,5,349.54,True
CUST_001382,2025-10-25,6,438.39,True
CUST_001384,2024-11-19,1,111.01,False
CUST_001384,2024-10-16,2,352.7,True
CUST_001384,2024-09-23,3,368.93,True
CUST_001384,2024-12-03,4,688.26,True
CUST_001385,2024-09-14,1,179.03,False
CUST_001385,2024-06-26,2,158.39,True
CUST_001385,2025-01-06,3,217.4,True
CUST_001385,2024-10-04,4,432.4,True
CUST_001385,2025-01-13,5,689.37,True
CUST_001386,2026-01-01,1,660.47,False
CUST_001386,2025-11-02,2,106.78,True
CUST_001386,2025-10-15,3,160.15,True
CUST_001386,2025-07-10,4,67.9,True
CUST_001387,2025-05-24,1,618.62,False
CUST_001387,2025-10-22,2,229.53,True
CUST_001387,2025-02-23,3,480.77,True
CUST_001387,2024-11-30,4,84.06,True
CUST_001387,2025-05-02,5,294.13,True
CUST_001387,2024-11-17,6,41.17,True
CUST_001389,2025-04-27,1,198.86,False
CUST_001389,2025-02-17,2,134.74,True
CUST_001389,2025-02-22,3,245.86,True
CUST_001389,2024-06-17,4,117.87,True
CUST_001389,2024-08-25,5,675.94,True
CUST_001389,2025-03-02,6,144.18,True
CUST_001389,2025-02-05,7,73.92,True
CUST_001390,2025-06-11,1,219.84,False
CUST_001390,2025-08-26,2,138.08,True
CUST_001392,2026-01-07,1,530.81,False
CUST_001392,2026-04-02,2,200.32,True
CUST_001392,2025-11-28,3,200.83,True
CUST_001392,2025-09-13,4,618.79,True
CUST_001392,2025-10-30,5,537.22,True
CUST_001392,2025-12-07,6,670.56,True
CUST_001393,2024-07-13,1,687.12,False
CUST_001393,2024-03-24,2,349.46,True
CUST_001393,2024-02-04,3,578.73,True
CUST_001393,2024-08-01,4,597.78,True
CUST_001393,2024-06-17,5,561.27,True
CUST_001393,2024-09-10,6,262.93,True
CUST_001394,2024-10-29,1,510.66,False
CUST_001394,2025-01-19,2,246.16,True
CUST_001394,2024-09-10,3,410.77,True
CUST_001394,2024-06-01,4,463.17,True
CUST_001394,2024-01-27,5,402.49,True
CUST_001394,2024-02-22,6,120.85,True
CUST_001395,2024-07-09,1,273.47,False
CUST_001396,2026-01-05,1,378.73,False
CUST_001397,2025-03-29,1,614.66,False
CUST_001397,2025-02-14,2,683.98,True
CUST_001397,2025-03-06,3,261.22,True
CUST_001397,2024-11-24,4,198.03,True
CUST_001399,2024-10-07,1,617.44,False
CUST_001400,2025-03-13,1,331.17,False
CUST_001400,2024-10-16,2,245.78,True
CUST_001400,2025-08-22,3,306.06,True
CUST_001400,2025-03-05,4,295.36,True
CUST_001401,2025-04-13,1,260.06,False
CUST_001401,2025-10-28,2,277.44,True
CUST_001401,2024-12-29,3,555.48,True
CUST_001401,2025-06-29,4,185.31,True
CUST_001401,2025-10-16,5,621.86,True
CUST_001401,2025-02-15,6,538.71,True
CUST_001401,2025-08-12,7,218.49,True
CUST_001403,2025-03-03,1,535.09,False
CUST_001403,2025-10-25,2,133.16,True
CUST_001403,2025-04-18,3,612.95,True
CUST_001404,2024-10-07,1,384.63,False
CUST_001404,2024-10-26,2,50.57,True
CUST_001404,2024-10-19,3,510.86,True
CUST_001406,2025-01-07,1,360.04,False
CUST_001406,2025-06-08,2,99.14,True
CUST_001407,2024-05-13,1,67.03,False
CUST_001407,2024-08-13,2,132.18,True
CUST_001407,2024-11-23,3,496.06,True
CUST_001407,2024-08-23,4,552.13,True
CUST_001408,2025-01-02,1,218.03,False
CUST_001408,2024-09-03,2,212.39,True
CUST_001408,2025-02-25,3,342.26,True
CUST_001409,2024-03-26,1,691.32,False
CUST_001412,2024-06-15,1,461.55,False
CUST_001412,2024-02-29,2,483.92,True
CUST_001412,2024-02-21,3,213.2,True
CUST_001412,2024-05-13,4,230.81,True
CUST_001413,2026-04-04,1,212.74,False
CUST_001413,2026-07-03,2,627.93,True
CUST_001413,2026-02-01,3,195.48,True
CUST_001413,2026-06-02,4,300.75,True
CUST_001413,2026-02-27,5,396.91,True
CUST_001414,2025-06-01,1,488.43,False
CUST_001414,2025-10-07,2,280.65,True
CUST_001414,2025-04-25,3,512.75,True
CUST_001415,2024-07-02,1,592.22,False
CUST_001418,2024-10-21,1,526.13,False
CUST_001418,2024-12-02,2,166.89,True
CUST_001418,2024-02-22,3,652.9,True
CUST_001418,2024-11-15,4,49.63,True
CUST_001420,2024-08-24,1,135.57,False
CUST_001420,2024-12-14,2,401.51,True
CUST_001420,2025-04-06,3,547.38,True
CUST_001420,2024-07-13,4,314.46,True
CUST_001422,2026-07-21,1,614.86,False
CUST_001422,2025-12-26,2,124.6,True
CUST_001422,2025-12-07,3,91.78,True
CUST_001422,2026-09-19,4,365.1,True
CUST_001422,2026-06-13,5,676.88,True
CUST_001422,2025-12-17,6,53.05,True
CUST_001422,2026-01-22,7,574.31,True
CUST_001423,2025-10-03,1,281.78,False
CUST_001423,2025-06-27,2,616.49,True
CUST_001424,2026-01-23,1,106.46,False
CUST_001424,2025-11-05,2,463.92,True
CUST_001425,2025-11-10,1,150.79,False
CUST_001425,2026-01-28,2,481.61,True
CUST_001425,2025-11-21,3,177.93,True
CUST_001427,2025-07-12,1,278.7,False
CUST_001427,2025-12-14,2,660.38,True
CUST_001427,2025-07-13,3,488.02,True
CUST_001427,2026-05-07,4,154.84,True
CUST_001427,2025-10-30,5,276.49,True
CUST_001427,2025-10-12,6,122.79,True
CUST_001428,2026-01-31,1,171.31,False
CUST_001428,2025-09-26,2,40.71,True
CUST_001428,2025-10-10,3,591.19,True
CUST_001428,2025-11-10,4,679.84,True
CUST_001428,2026-03-11,5,102.09,True
CUST_001429,2025-09-06,1,251.73,False
CUST_001429,2025-08-17,2,527.21,True
CUST_001429,2025-09-16,3,140.49,True
CUST_001429,2025-10-22,4,201.17,True
CUST_001429,2026-01-02,5,482.42,True
CUST_001429,2025-11-28,6,506.49,True
CUST_001429,2025-12-28,7,421.18,True
CUST_001430,2026-09-23,1,563.5,False
CUST_001430,2026-07-27,2,537.13,True
CUST_001430,2026-09-22,3,595.38,True
CUST_001430,2025-12-21,4,686.34,True
CUST_001430,2026-08-08,5,427.17,True
CUST_001430,2026-05-02,6,576.73,True
CUST_001430,2026-01-05,7,243.46,True
CUST_001431,2026-03-09,1,269.95,False
CUST_001431,2025-12-02,2,212.28,True
CUST_001432,2026-06-23,1,601.91,False
CUST_001433,2024-08-24,1,534.37,False
CUST_001433,2024-07-05,2,621.98,True
CUST_001433,2024-08-12,3,602.56,True
CUST_001433,2025-02-24,4,218.83,True
CUST_001434,2025-06-02,1,449.52,False
CUST_001435,2025-12-23,1,386.84,False
CUST_001435,2025-09-22,2,472.68,True
CUST_001437,2025-07-04,1,614.02,False
CUST_001438,2026-05-14,1,516.65,False
CUST_001438,2025-12-21,2,284.46,True
CUST_001438,2025-10-29,3,103.04,True
CUST_001438,2025-11-30,4,495.14,True
CUST_001438,2026-03-03,5,560.42,True
CUST_001438,2026-03-02,6,540.87,True
CUST_001438,2026-05-24,7,653.37,True
CUST_001445,2024-10-16,1,604.17,False
CUST_001445,2024-02-11,2,633.0,True
CUST_001445,2024-10-09,3,504.21,True
CUST_001445,2024-03-21,4,565.61,True
CUST_001445,2024-09-11,5,560.44,True
CUST_001447,2026-05-27,1,126.02,False
CUST_001447,2026-02-26,2,536.78,True
CUST_001447,2026-09-08,3,530.42,True
CUST_001447,2026-04-11,4,378.8,True
CUST_001447,2026-10-04,5,693.91,True
CUST_001448,2025-10-03,1,86.88,False
CUST_001449,2025-08-19,1,531.68,False
CUST_001449,2025-07-28,2,644.41,True
CUST_001450,2025-04-27,1,637.56,False
CUST_001450,2025-03-01,2,204.63,True
CUST_001450,2025-08-17,3,356.89,True
CUST_001450,2025-02-16,4,488.9,True
CUST_001451,2025-05-27,1,586.86,False
CUST_001451,2024-12-08,2,83.73,True
CUST_001456,2024-02-13,1,276.93,False
CUST_001456,2024-08-31,2,325.46,True
CUST_001457,2026-02-01,1,326.78,False
CUST_001457,2026-06-08,2,356.14,True
CUST_001457,2025-12-19,3,494.78,True
CUST_001457,2026-03-14,4,107.77,True
CUST_001460,2025-10-18,1,89.85,False
CUST_001460,2025-12-20,2,558.35,True
CUST_001460,2025-06-10,3,203.35,True
CUST_001461,2024-12-08,1,174.46,False
CUST_001461,2025-03-28,2,299.78,True
CUST_001461,2024-10-30,3,492.38,True
CUST_001461,2024-11-26,4,570.27,True
CUST_001461,2024-05-23,5,318.59,True
CUST_001461,2025-02-24,6,456.61,True
CUST_001464,2024-03-11,1,82.64,False
CUST_001464,2025-02-26,2,367.76,True
CUST_001464,2025-02-13,3,685.72,True
CUST_001464,2024-08-19,4,488.3,True
CUST_001465,2025-01-04,1,428.0,False
CUST_001465,2024-08-03,2,630.86,True
CUST_001465,2024-08-04,3,406.17,True
CUST_001465,2024-12-08,4,314.32,True
CUST_001465,2024-08-25,5,671.73,True
CUST_001465,2025-04-15,6,77.43,True
CUST_001466,2025-11-28,1,451.75,False
CUST_001466,2026-03-23,2,461.74,True
CUST_001466,2026-05-12,3,322.95,True
CUST_001466,2026-09-09,4,381.68,True
CUST_001466,2026-11-15,5,130.84,True
CUST_001468,2025-01-11,1,291.48,False
CUST_001468,2025-03-27,2,58.74,True
CUST_001468,2025-07-20,3,271.85,True
CUST_001468,2025-07-21,4,372.27,True
CUST_001468,2025-04-19,5,232.03,True
CUST_001468,2024-09-25,6,90.93,True
CUST_001468,2025-02-03,7,588.53,True
CUST_001469,2025-03-28,1,594.45,False
CUST_001471,2025-06-19,1,539.67,False
CUST_001472,2025-07-20,1,214.42,False
CUST_001472,2025-12-02,2,85.63,True
CUST_001472,2025-01-22,3,692.3,True
CUST_001472,2025-09-26,4,682.41,True
CUST_001477,2025-12-23,1,349.18,False
CUST_001477,2026-01-20,2,189.18,True
CUST_001478,2025-12-09,1,491.86,False
CUST_001478,2025-10-26,2,80.74,True
CUST_001478,2025-11-16,3,509.59,True
CUST_001478,2026-01-12,4,493.49,True
CUST_001478,2026-01-27,5,241.58,True
CUST_001479,2026-10-26,1,70.1,False
CUST_001479,2026-07-28,2,607.35,True
CUST_001479,2026-05-16,3,697.4,True
CUST_001479,2026-04-15,4,161.79,True
CUST_001479,2026-05-28,5,409.01,True
CUST_001479,2026-03-01,6,558.13,True
CUST_001480,2025-11-21,1,238.44,False
CUST_001482,2024-11-02,1,325.59,False
CUST_001482,2024-08-18,2,356.54,True
CUST_001482,2024-12-28,3,617.16,True
CUST_001482,2024-08-12,4,116.59,True
CUST_001482,2024-04-14,5,454.75,True
CUST_001482,2024-09-17,6,480.1,True
CUST_001484,2026-02-22,1,280.71,False
CUST_001484,2026-02-11,2,644.15,True
CUST_001484,2026-01-12,3,596.75,True
CUST_001486,2026-04-26,1,89.89,False
CUST_001486,2025-10-04,2,182.9,True
CUST_001486,2025-12-19,3,64.67,True
CUST_001487,2025-04-22,1,511.66,False
CUST_001487,2024-11-02,2,477.39,True
CUST_001487,2025-01-09,3,400.47,True
CUST_001488,2025-10-28,1,213.71,False
CUST_001489,2025-03-06,1,617.91,False
CUST_001489,2025-04-09,2,117.92,True
CUST_001489,2024-09-12,3,574.15,True
CUST_001489,2025-01-17,4,60.24,True
CUST_001489,2025-01-26,5,670.81,True
CUST_001489,2025-04-07,6,351.75,True
CUST_001490,2024-06-18,1,610.66,False
CUST_001490,2024-07-10,2,444.55,True
CUST_001490,2025-01-06,3,252.28,True
CUST_001491,2024-12-22,1,431.42,False
CUST_001492,2025-07-27,1,614.65,False
CUST_001492,2025-08-03,2,197.96,True
CUST_001492,2024-09-14,3,81.7,True
CUST_001492,2025-03-23,4,238.62,True
CUST_001492,2025-05-26,5,80.19,True
CUST_001492,2025-06-08,6,145.32,True
CUST_001493,2025-09-20,1,342.04,False
CUST_001493,2026-08-02,2,602.34,True
CUST_001493,2026-05-28,3,202.89,True
CUST_001493,2025-09-30,4,263.66,True
CUST_001493,2026-06-26,5,363.65,True
CUST_001493,2025-10-13,6,174.88,True
CUST_001493,2025-10-09,7,260.86,True
CUST_001495,2025-08-13,1,51.12,False
CUST_001495,2025-02-10,2,219.77,True
CUST_001495,2025-07-21,3,403.92,True
CUST_001495,2025-03-09,4,630.49,True
CUST_001495,2024-11-20,5,458.52,True
CUST_001495,2024-09-19,6,300.57,True
CUST_001497,2026-03-26,1,276.38,False
CUST_001502,2025-05-15,1,167.14,False
CUST_001502,2025-05-27,2,365.32,True
CUST_001502,2024-09-17,3,160.93,True
CUST_001503,2024-12-01,1,265.36,False
CUST_001503,2024-11-08,2,372.65,True
CUST_001505,2025-10-15,1,459.32,False
